,Unnamed: 0,City,LocType,NO2,SO2,Sampling.Date,State,Scale_SO2,Scale_NO2
929,929,Vishakhapatnam,Sensitive Area,31.5,9.5,2006-06-28,Andhra Pradesh,0.12855209742895804,0.028366676619886535
930,930,Vishakhapatnam,Sensitive Area,30.3,8.8,2006-01-07,Andhra Pradesh,0.11907983761840325,0.0262765004478949
931,931,Vishakhapatnam,Sensitive Area,30.2,9.2,2006-04-07,Andhra Pradesh,0.12449255751014883,0.027470886831890116
932,932,Vishakhapatnam,Sensitive Area,30.9,10.1,2006-07-07,Andhra Pradesh,0.13667117726657643,0.03015825619587937
933,933,Vishakhapatnam,Sensitive Area,30.9,10.2,2006-10-07,Andhra Pradesh,0.13802435723951284,0.030456852791878174
934,934,Vishakhapatnam,Sensitive Area,32.3,11.1,2006-07-13,Andhra Pradesh,0.15020297699594046,0.033144222155867424
935,935,Vishakhapatnam,Sensitive Area,30.6,11.0,2006-07-16,Andhra Pradesh,0.14884979702300405,0.03284562555986862
936,936,Vishakhapatnam,Sensitive Area,29.1,8.7,2006-07-19,Andhra Pradesh,0.11772665764546683,0.02597790385189609
937,937,Vishakhapatnam,Sensitive Area,28.8,9.0,2006-07-22,Andhra Pradesh,0.12178619756427604,0.026873693639892508
938,938,Vishakhapatnam,Sensitive Area,28.8,9.1,2006-07-25,Andhra Pradesh,0.12313937753721244,0.02717229023589131
939,939,Vishakhapatnam,Sensitive Area,28.7,8.3,2006-07-28,Andhra Pradesh,0.11231393775372124,0.02478351746790087
940,940,Vishakhapatnam,Sensitive Area,30.0,8.8,2006-01-08,Andhra Pradesh,0.11907983761840325,0.0262765004478949
941,941,Vishakhapatnam,Sensitive Area,30.3,8.8,2006-04-08,Andhra Pradesh,0.11907983761840325,0.0262765004478949
942,942,Vishakhapatnam,Sensitive Area,30.3,8.4,2006-07-08,Andhra Pradesh,0.11366711772665763,0.025082114063899673
943,943,Vishakhapatnam,Sensitive Area,30.4,9.0,2006-10-08,Andhra Pradesh,0.12178619756427604,0.026873693639892508
944,944,Vishakhapatnam,Sensitive Area,30.1,9.1,2006-08-13,Andhra Pradesh,0.12313937753721244,0.02717229023589131
945,945,Vishakhapatnam,Sensitive Area,29.8,8.8,2006-08-16,Andhra Pradesh,0.11907983761840325,0.0262765004478949
946,946,Vishakhapatnam,Sensitive Area,30.1,8.4,2006-08-19,Andhra Pradesh,0.11366711772665763,0.025082114063899673
947,947,Vishakhapatnam,Sensitive Area,30.2,8.9,2006-08-22,Andhra Pradesh,0.12043301759133965,0.026575097043893704
948,948,Vishakhapatnam,Sensitive Area,29.8,8.8,2006-08-25,Andhra Pradesh,0.11907983761840325,0.0262765004478949
949,949,Vishakhapatnam,Sensitive Area,29.9,8.4,2006-08-28,Andhra Pradesh,0.11366711772665763,0.025082114063899673
950,950,Vishakhapatnam,Sensitive Area,29.6,8.6,2006-01-09,Andhra Pradesh,0.11637347767253044,0.025679307255897284
951,951,Vishakhapatnam,Sensitive Area,29.8,9.0,2006-04-09,Andhra Pradesh,0.12178619756427604,0.026873693639892508
952,952,Vishakhapatnam,Sensitive Area,29.6,8.6,2006-07-09,Andhra Pradesh,0.11637347767253044,0.025679307255897284
953,953,Vishakhapatnam,Sensitive Area,29.8,9.5,2006-10-09,Andhra Pradesh,0.12855209742895804,0.028366676619886535
954,954,Vishakhapatnam,Sensitive Area,29.9,8.8,2006-09-13,Andhra Pradesh,0.11907983761840325,0.0262765004478949
955,955,Vishakhapatnam,Sensitive Area,28.8,8.0,2006-09-16,Andhra Pradesh,0.10825439783491203,0.02388772767990445
956,956,Vishakhapatnam,Sensitive Area,29.0,8.6,2006-09-19,Andhra Pradesh,0.11637347767253044,0.025679307255897284
957,957,Vishakhapatnam,Sensitive Area,28.4,8.5,2006-09-22,Andhra Pradesh,0.11502029769959404,0.02538071065989848
958,958,Vishakhapatnam,Sensitive Area,29.0,11.0,2006-01-10,Andhra Pradesh,0.14884979702300405,0.03284562555986862
959,959,Vishakhapatnam,Sensitive Area,29.0,10.7,2006-04-10,Andhra Pradesh,0.14479025710419482,0.0319498357718722
960,960,Vishakhapatnam,Sensitive Area,28.8,10.3,2006-07-10,Andhra Pradesh,0.13937753721244925,0.03075544938787698
961,961,Vishakhapatnam,Sensitive Area,29.1,10.9,2006-10-10,Andhra Pradesh,0.14749661705006764,0.032547028963869816
962,962,Vishakhapatnam,Sensitive Area,29.6,9.0,2006-10-13,Andhra Pradesh,0.12178619756427604,0.026873693639892508
963,963,Vishakhapatnam,Sensitive Area,29.9,8.9,2006-10-16,Andhra Pradesh,0.12043301759133965,0.026575097043893704
964,964,Vishakhapatnam,Sensitive Area,28.7,10.5,2006-10-19,Andhra Pradesh,0.14208389715832204,0.03135264257987459
965,965,Vishakhapatnam,Sensitive Area,30.3,9.0,2006-10-22,Andhra Pradesh,0.12178619756427604,0.026873693639892508
966,966,Vishakhapatnam,Sensitive Area,30.8,8.8,2006-10-25,Andhra Pradesh,0.11907983761840325,0.0262765004478949
967,967,Vishakhapatnam,Sensitive Area,30.0,9.0,2006-10-28,Andhra Pradesh,0.12178619756427604,0.026873693639892508
968,968,Vishakhapatnam,Sensitive Area,30.8,7.8,2006-01-11,Andhra Pradesh,0.10554803788903923,0.023290534487906838
969,969,Vishakhapatnam,Sensitive Area,28.7,10.3,2006-04-11,Andhra Pradesh,0.13937753721244925,0.03075544938787698
970,970,Vishakhapatnam,Sensitive Area,29.7,7.3,2006-07-11,Andhra Pradesh,0.09878213802435723,0.02179755150791281
971,971,Vishakhapatnam,Sensitive Area,28.6,10.9,2006-10-11,Andhra Pradesh,0.14749661705006764,0.032547028963869816
972,972,Vishakhapatnam,Sensitive Area,28.4,10.5,2006-11-13,Andhra Pradesh,0.14208389715832204,0.03135264257987459
973,973,Vishakhapatnam,Sensitive Area,28.7,10.2,2006-11-16,Andhra Pradesh,0.13802435723951284,0.030456852791878174
974,974,Vishakhapatnam,Sensitive Area,30.5,8.2,2006-11-19,Andhra Pradesh,0.11096075778078483,0.02448492087190206
975,975,Vishakhapatnam,Sensitive Area,28.6,9.9,2006-11-22,Andhra Pradesh,0.13396481732070364,0.029561063003881758
976,976,Vishakhapatnam,Sensitive Area,28.3,10.2,2006-11-25,Andhra Pradesh,0.13802435723951284,0.030456852791878174
977,977,Vishakhapatnam,Sensitive Area,30.6,8.5,2006-11-28,Andhra Pradesh,0.11502029769959404,0.02538071065989848
978,978,Vishakhapatnam,Sensitive Area,31.3,9.3,2006-01-12,Andhra Pradesh,0.12584573748308525,0.027769483427888927
979,979,Vishakhapatnam,Sensitive Area,29.7,8.8,2006-04-12,Andhra Pradesh,0.11907983761840325,0.0262765004478949
980,980,Vishakhapatnam,Sensitive Area,31.3,9.9,2006-07-12,Andhra Pradesh,0.13396481732070364,0.029561063003881758
981,981,Vishakhapatnam,Sensitive Area,29.7,8.9,2006-10-12,Andhra Pradesh,0.12043301759133965,0.026575097043893704
982,982,Vishakhapatnam,Sensitive Area,30.4,9.8,2006-12-13,Andhra Pradesh,0.13261163734776726,0.029262466407882954
983,983,Vishakhapatnam,Sensitive Area,31.1,8.8,2006-12-16,Andhra Pradesh,0.11907983761840325,0.0262765004478949
984,984,Vishakhapatnam,Sensitive Area,29.8,9.7,2006-12-19,Andhra Pradesh,0.13125845737483083,0.028963869811884143
985,985,Vishakhapatnam,Sensitive Area,31.3,9.2,2006-12-22,Andhra Pradesh,0.12449255751014883,0.027470886831890116
986,986,Vishakhapatnam,Sensitive Area,31.1,8.8,2006-12-25,Andhra Pradesh,0.11907983761840325,0.0262765004478949
987,987,Vishakhapatnam,Sensitive Area,31.2,9.1,2006-12-28,Andhra Pradesh,0.12313937753721244,0.02717229023589131
988,988,Vishakhapatnam,Sensitive Area,30.5,8.4,2007-01-13,Andhra Pradesh,0.11366711772665763,0.025082114063899673
989,989,Vishakhapatnam,Sensitive Area,28.4,10.2,2007-01-16,Andhra Pradesh,0.13802435723951284,0.030456852791878174
990,990,Vishakhapatnam,Sensitive Area,30.6,12.4,2007-01-19,Andhra Pradesh,0.16779431664411365,0.0370259779038519
991,991,Vishakhapatnam,Sensitive Area,29.8,8.3,2007-01-22,Andhra Pradesh,0.11231393775372124,0.02478351746790087
992,992,Vishakhapatnam,Sensitive Area,30.4,8.3,2007-01-25,Andhra Pradesh,0.11231393775372124,0.02478351746790087
993,993,Vishakhapatnam,Sensitive Area,30.0,8.4,2007-01-28,Andhra Pradesh,0.11366711772665763,0.025082114063899673
994,994,Vishakhapatnam,Sensitive Area,31.6,8.8,2007-02-13,Andhra Pradesh,0.11907983761840325,0.0262765004478949
995,995,Vishakhapatnam,Sensitive Area,30.9,7.5,2007-02-16,Andhra Pradesh,0.10148849797023003,0.022394744699910422
996,996,Vishakhapatnam,Sensitive Area,30.4,8.8,2007-02-19,Andhra Pradesh,0.11907983761840325,0.0262765004478949
997,997,Vishakhapatnam,Sensitive Area,29.4,7.7,2007-02-22,Andhra Pradesh,0.10419485791610283,0.022991937891908034
998,998,Vishakhapatnam,Sensitive Area,31.6,8.4,2007-02-25,Andhra Pradesh,0.11366711772665763,0.025082114063899673
999,999,Vishakhapatnam,Sensitive Area,27.6,7.3,2007-02-28,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1000,1000,Vishakhapatnam,Sensitive Area,29.2,7.6,2007-03-13,Andhra Pradesh,0.10284167794316643,0.022693341295909226
1001,1001,Vishakhapatnam,Sensitive Area,28.3,8.0,2007-03-16,Andhra Pradesh,0.10825439783491203,0.02388772767990445
1002,1002,Vishakhapatnam,Sensitive Area,29.6,8.2,2007-03-19,Andhra Pradesh,0.11096075778078483,0.02448492087190206
1003,1003,Vishakhapatnam,Sensitive Area,30.5,8.4,2007-03-22,Andhra Pradesh,0.11366711772665763,0.025082114063899673
1004,1004,Vishakhapatnam,Sensitive Area,29.5,8.9,2007-03-25,Andhra Pradesh,0.12043301759133965,0.026575097043893704
1005,1005,Vishakhapatnam,Sensitive Area,30.7,7.8,2007-03-28,Andhra Pradesh,0.10554803788903923,0.023290534487906838
1006,1006,Vishakhapatnam,Sensitive Area,30.7,8.1,2007-04-13,Andhra Pradesh,0.10960757780784842,0.024186324275903254
1007,1007,Vishakhapatnam,Sensitive Area,30.5,8.1,2007-04-16,Andhra Pradesh,0.10960757780784842,0.024186324275903254
1008,1008,Vishakhapatnam,Sensitive Area,30.0,7.8,2007-04-19,Andhra Pradesh,0.10554803788903923,0.023290534487906838
1009,1009,Vishakhapatnam,Sensitive Area,29.5,7.7,2007-04-22,Andhra Pradesh,0.10419485791610283,0.022991937891908034
1010,1010,Vishakhapatnam,Sensitive Area,32.2,9.0,2007-04-25,Andhra Pradesh,0.12178619756427604,0.026873693639892508
1011,1011,Vishakhapatnam,Sensitive Area,28.7,7.7,2007-04-28,Andhra Pradesh,0.10419485791610283,0.022991937891908034
1012,1012,Vishakhapatnam,Sensitive Area,27.5,7.9,2007-05-13,Andhra Pradesh,0.10690121786197564,0.023589131083905646
1013,1013,Vishakhapatnam,Sensitive Area,30.1,7.3,2007-05-16,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1014,1014,Vishakhapatnam,Sensitive Area,30.8,8.2,2007-05-19,Andhra Pradesh,0.11096075778078483,0.02448492087190206
1015,1015,Vishakhapatnam,Sensitive Area,30.1,8.2,2007-05-22,Andhra Pradesh,0.11096075778078483,0.02448492087190206
1016,1016,Vishakhapatnam,Sensitive Area,29.3,7.9,2007-05-25,Andhra Pradesh,0.10690121786197564,0.023589131083905646
1017,1017,Vishakhapatnam,Sensitive Area,30.4,7.9,2007-05-28,Andhra Pradesh,0.10690121786197564,0.023589131083905646
1018,1018,Vishakhapatnam,Sensitive Area,27.6,7.5,2007-06-13,Andhra Pradesh,0.10148849797023003,0.022394744699910422
1019,1019,Vishakhapatnam,Sensitive Area,30.9,8.2,2007-06-16,Andhra Pradesh,0.11096075778078483,0.02448492087190206
1020,1020,Vishakhapatnam,Sensitive Area,30.4,8.4,2007-06-19,Andhra Pradesh,0.11366711772665763,0.025082114063899673
1021,1021,Vishakhapatnam,Sensitive Area,28.7,7.6,2007-06-22,Andhra Pradesh,0.10284167794316643,0.022693341295909226
1022,1022,Vishakhapatnam,Sensitive Area,27.9,7.3,2007-06-25,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1023,1023,Vishakhapatnam,Sensitive Area,29.6,7.3,2007-06-28,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1024,1024,Vishakhapatnam,Sensitive Area,27.8,7.1,2007-07-13,Andhra Pradesh,0.09607577807848443,0.0212003583159152
1025,1025,Vishakhapatnam,Sensitive Area,28.0,7.5,2007-07-16,Andhra Pradesh,0.10148849797023003,0.022394744699910422
1026,1026,Vishakhapatnam,Sensitive Area,28.5,7.5,2007-07-19,Andhra Pradesh,0.10148849797023003,0.022394744699910422
1027,1027,Vishakhapatnam,Sensitive Area,28.3,7.3,2007-07-22,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1028,1028,Vishakhapatnam,Sensitive Area,27.2,7.2,2007-07-25,Andhra Pradesh,0.09742895805142084,0.021498954911914007
1029,1029,Vishakhapatnam,Sensitive Area,30.1,7.3,2007-07-28,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1030,1030,Vishakhapatnam,Sensitive Area,27.6,7.1,2007-08-13,Andhra Pradesh,0.09607577807848443,0.0212003583159152
1031,1031,Vishakhapatnam,Sensitive Area,31.8,8.8,2007-08-16,Andhra Pradesh,0.11907983761840325,0.0262765004478949
1032,1032,Vishakhapatnam,Sensitive Area,31.1,8.6,2007-08-19,Andhra Pradesh,0.11637347767253044,0.025679307255897284
1033,1033,Vishakhapatnam,Sensitive Area,31.9,9.1,2007-08-22,Andhra Pradesh,0.12313937753721244,0.02717229023589131
1034,1034,Vishakhapatnam,Sensitive Area,31.3,8.5,2007-08-25,Andhra Pradesh,0.11502029769959404,0.02538071065989848
1035,1035,Vishakhapatnam,Sensitive Area,32.7,8.2,2007-08-28,Andhra Pradesh,0.11096075778078483,0.02448492087190206
1036,1036,Vishakhapatnam,Sensitive Area,30.7,8.0,2007-09-13,Andhra Pradesh,0.10825439783491203,0.02388772767990445
1037,1037,Vishakhapatnam,Sensitive Area,31.1,8.6,2007-09-16,Andhra Pradesh,0.11637347767253044,0.025679307255897284
1038,1038,Vishakhapatnam,Sensitive Area,30.5,8.8,2007-09-19,Andhra Pradesh,0.11907983761840325,0.0262765004478949
1039,1039,Vishakhapatnam,Sensitive Area,31.7,8.5,2007-09-22,Andhra Pradesh,0.11502029769959404,0.02538071065989848
1040,1040,Vishakhapatnam,Sensitive Area,31.1,7.9,2007-09-25,Andhra Pradesh,0.10690121786197564,0.023589131083905646
1041,1041,Vishakhapatnam,Sensitive Area,30.7,7.7,2007-09-28,Andhra Pradesh,0.10419485791610283,0.022991937891908034
1042,1042,Vishakhapatnam,Sensitive Area,29.9,7.9,2007-10-13,Andhra Pradesh,0.10690121786197564,0.023589131083905646
1043,1043,Vishakhapatnam,Sensitive Area,29.9,7.7,2007-10-16,Andhra Pradesh,0.10419485791610283,0.022991937891908034
1044,1044,Vishakhapatnam,Sensitive Area,28.7,7.7,2007-10-19,Andhra Pradesh,0.10419485791610283,0.022991937891908034
1045,1045,Vishakhapatnam,Sensitive Area,30.4,7.3,2007-10-22,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1046,1046,Vishakhapatnam,Sensitive Area,28.6,8.0,2007-10-25,Andhra Pradesh,0.10825439783491203,0.02388772767990445
1047,1047,Vishakhapatnam,Sensitive Area,29.4,7.5,2007-10-28,Andhra Pradesh,0.10148849797023003,0.022394744699910422
1048,1048,Vishakhapatnam,Sensitive Area,24.7,8.1,2007-11-13,Andhra Pradesh,0.10960757780784842,0.024186324275903254
1049,1049,Vishakhapatnam,Sensitive Area,30.2,7.8,2007-11-16,Andhra Pradesh,0.10554803788903923,0.023290534487906838
1050,1050,Vishakhapatnam,Sensitive Area,30.6,8.5,2007-11-19,Andhra Pradesh,0.11502029769959404,0.02538071065989848
1051,1051,Vishakhapatnam,Sensitive Area,30.3,6.8,2007-11-22,Andhra Pradesh,0.09201623815967523,0.020304568527918784
1052,1052,Vishakhapatnam,Sensitive Area,31.7,8.1,2007-11-25,Andhra Pradesh,0.10960757780784842,0.024186324275903254
1053,1053,Vishakhapatnam,Sensitive Area,30.0,8.4,2007-11-28,Andhra Pradesh,0.11366711772665763,0.025082114063899673
1054,1054,Vishakhapatnam,Sensitive Area,30.7,9.2,2007-12-13,Andhra Pradesh,0.12449255751014883,0.027470886831890116
1055,1055,Vishakhapatnam,Sensitive Area,31.3,9.6,2007-12-16,Andhra Pradesh,0.12990527740189445,0.02866527321588534
1056,1056,Vishakhapatnam,Sensitive Area,30.2,8.7,2007-12-19,Andhra Pradesh,0.11772665764546683,0.02597790385189609
1057,1057,Vishakhapatnam,Sensitive Area,31.8,8.4,2007-12-22,Andhra Pradesh,0.11366711772665763,0.025082114063899673
1058,1058,Vishakhapatnam,Sensitive Area,30.4,8.4,2007-12-25,Andhra Pradesh,0.11366711772665763,0.025082114063899673
1059,1059,Vishakhapatnam,Sensitive Area,29.2,8.8,2007-12-28,Andhra Pradesh,0.11907983761840325,0.0262765004478949
1060,1060,Vishakhapatnam,Sensitive Area,30.3,8.5,2007-01-01,Andhra Pradesh,0.11502029769959404,0.02538071065989848
1061,1061,Vishakhapatnam,Sensitive Area,30.0,8.3,2007-04-01,Andhra Pradesh,0.11231393775372124,0.02478351746790087
1062,1062,Vishakhapatnam,Sensitive Area,30.7,10.3,2007-07-01,Andhra Pradesh,0.13937753721244925,0.03075544938787698
1063,1063,Vishakhapatnam,Sensitive Area,29.7,8.9,2007-10-01,Andhra Pradesh,0.12043301759133965,0.026575097043893704
1064,1064,Vishakhapatnam,Sensitive Area,30.5,8.0,2007-01-02,Andhra Pradesh,0.10825439783491203,0.02388772767990445
1065,1065,Vishakhapatnam,Sensitive Area,31.9,8.7,2007-04-02,Andhra Pradesh,0.11772665764546683,0.02597790385189609
1066,1066,Vishakhapatnam,Sensitive Area,31.5,8.2,2007-07-02,Andhra Pradesh,0.11096075778078483,0.02448492087190206
1067,1067,Vishakhapatnam,Sensitive Area,32.7,8.6,2007-10-02,Andhra Pradesh,0.11637347767253044,0.025679307255897284
1068,1068,Vishakhapatnam,Sensitive Area,30.3,9.0,2007-01-03,Andhra Pradesh,0.12178619756427604,0.026873693639892508
1069,1069,Vishakhapatnam,Sensitive Area,28.6,8.0,2007-04-03,Andhra Pradesh,0.10825439783491203,0.02388772767990445
1070,1070,Vishakhapatnam,Sensitive Area,30.3,7.8,2007-07-03,Andhra Pradesh,0.10554803788903923,0.023290534487906838
1071,1071,Vishakhapatnam,Sensitive Area,31.6,8.4,2007-10-03,Andhra Pradesh,0.11366711772665763,0.025082114063899673
1072,1072,Vishakhapatnam,Sensitive Area,27.3,7.8,2007-01-04,Andhra Pradesh,0.10554803788903923,0.023290534487906838
1073,1073,Vishakhapatnam,Sensitive Area,28.6,7.7,2007-04-04,Andhra Pradesh,0.10419485791610283,0.022991937891908034
1074,1074,Vishakhapatnam,Sensitive Area,30.5,8.4,2007-07-04,Andhra Pradesh,0.11366711772665763,0.025082114063899673
1075,1075,Vishakhapatnam,Sensitive Area,30.7,8.1,2007-10-04,Andhra Pradesh,0.10960757780784842,0.024186324275903254
1076,1076,Vishakhapatnam,Sensitive Area,30.4,8.6,2007-01-05,Andhra Pradesh,0.11637347767253044,0.025679307255897284
1077,1077,Vishakhapatnam,Sensitive Area,28.6,7.8,2007-04-05,Andhra Pradesh,0.10554803788903923,0.023290534487906838
1078,1078,Vishakhapatnam,Sensitive Area,32.7,8.4,2007-07-05,Andhra Pradesh,0.11366711772665763,0.025082114063899673
1079,1079,Vishakhapatnam,Sensitive Area,34.4,8.2,2007-10-05,Andhra Pradesh,0.11096075778078483,0.02448492087190206
1080,1080,Vishakhapatnam,Sensitive Area,30.0,8.1,2007-01-06,Andhra Pradesh,0.10960757780784842,0.024186324275903254
1081,1081,Vishakhapatnam,Sensitive Area,29.8,8.0,2007-04-06,Andhra Pradesh,0.10825439783491203,0.02388772767990445
1082,1082,Vishakhapatnam,Sensitive Area,29.8,8.0,2007-07-06,Andhra Pradesh,0.10825439783491203,0.02388772767990445
1083,1083,Vishakhapatnam,Sensitive Area,27.5,8.0,2007-10-06,Andhra Pradesh,0.10825439783491203,0.02388772767990445
1084,1084,Vishakhapatnam,Sensitive Area,28.3,8.1,2007-01-07,Andhra Pradesh,0.10960757780784842,0.024186324275903254
1085,1085,Vishakhapatnam,Sensitive Area,30.4,7.9,2007-04-07,Andhra Pradesh,0.10690121786197564,0.023589131083905646
1086,1086,Vishakhapatnam,Sensitive Area,29.7,7.4,2007-07-07,Andhra Pradesh,0.10013531799729364,0.02209614810391162
1087,1087,Vishakhapatnam,Sensitive Area,29.3,7.3,2007-10-07,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1088,1088,Vishakhapatnam,Sensitive Area,28.1,7.2,2007-01-08,Andhra Pradesh,0.09742895805142084,0.021498954911914007
1089,1089,Vishakhapatnam,Sensitive Area,31.7,8.5,2007-04-08,Andhra Pradesh,0.11502029769959404,0.02538071065989848
1090,1090,Vishakhapatnam,Sensitive Area,27.9,7.3,2007-07-08,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1091,1091,Vishakhapatnam,Sensitive Area,27.9,7.3,2007-10-08,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1092,1092,Vishakhapatnam,Sensitive Area,29.9,7.8,2007-01-09,Andhra Pradesh,0.10554803788903923,0.023290534487906838
1093,1093,Vishakhapatnam,Sensitive Area,30.0,8.2,2007-04-09,Andhra Pradesh,0.11096075778078483,0.02448492087190206
1094,1094,Vishakhapatnam,Sensitive Area,31.5,8.4,2007-07-09,Andhra Pradesh,0.11366711772665763,0.025082114063899673
1095,1095,Vishakhapatnam,Sensitive Area,32.9,8.5,2007-10-09,Andhra Pradesh,0.11502029769959404,0.02538071065989848
1096,1096,Vishakhapatnam,Sensitive Area,32.6,8.8,2007-01-10,Andhra Pradesh,0.11907983761840325,0.0262765004478949
1097,1097,Vishakhapatnam,Sensitive Area,23.9,6.2,2007-04-10,Andhra Pradesh,0.08389715832205683,0.01851298895192595
1098,1098,Vishakhapatnam,Sensitive Area,29.6,7.8,2007-07-10,Andhra Pradesh,0.10554803788903923,0.023290534487906838
1099,1099,Vishakhapatnam,Sensitive Area,27.8,8.0,2007-10-10,Andhra Pradesh,0.10825439783491203,0.02388772767990445
1100,1100,Vishakhapatnam,Sensitive Area,28.7,7.3,2007-01-11,Andhra Pradesh,0.09878213802435723,0.02179755150791281
1101,1101,Vishakhapatnam,Sensitive Area,28.9,7.1,2007-04-11,Andhra Pradesh,0.09607577807848443,0.0212003583159152
